GraphPath, ThroughputCost, LatencyCost, RegisterCost, Slack, TargetPeriod, ResultingPeriod, ExecutionTime(ms)
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2118.graphml,9,33,125,50,2500,2450,1.1945, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_212.graphml,0,0,0,25000,25000,0,0.0498,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2123.graphml,10,32,89,66,2500,2434,0.7769, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2128.graphml,10,32,89,66,2500,2434,0.8181, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_213.graphml,0,0,0,25000,25000,0,0.0724,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2131.graphml,9,33,125,50,2500,2450,1.1792, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2134.graphml,0,25,160,138,2500,2362,2.6841,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2135.graphml,15,18,0,127,2500,2373,1.4466,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2136.graphml,0,0,0,2110,2500,390,1.306,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2137.graphml,0,0,0,2110,2500,390,1.8089,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2138.graphml,15,28,0,127,2500,2373,1.5013,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2139.graphml,15,28,0,127,2500,2373,1.9483,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_214.graphml,0,0,0,25000,25000,0,0.0594,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2140.graphml,120,120,1288,0,3239,3239,3.7561, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2143.graphml,3,11,0,370,2500,2130,0.7661,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2144.graphml,0,5,0,1024,2500,1476,0.9875,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2145.graphml,0,5,0,1024,2500,1476,0.9373,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2146.graphml,0,5,0,1645,2500,855,0.3536,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2147.graphml,0,5,0,1645,2500,855,0.2679,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2148.graphml,0,5,0,1645,2500,855,0.3815,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2149.graphml,0,0,0,406,2500,2094,0.5188,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_215.graphml,0,0,0,25000,25000,0,0.0414,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2150.graphml,0,0,0,406,2500,2094,0.5377,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2151.graphml,0,0,0,406,2500,2094,0.517,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2152.graphml,10,40,1632,155,2500,2345,1.1029, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2153.graphml,0,5,320,196,2500,2304,1.5232,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2154.graphml,0,5,320,196,2500,2304,1.5202,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2155.graphml,0,0,0,2989,3333,344,0.0724,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2156.graphml,0,0,0,1994,5000,3006,0.1478,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2157.graphml,0,0,0,1994,5000,3006,0.1382,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2158.graphml,0,4,192,73,2500,2427,1.0924, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2159.graphml,4,8,16,902,2500,1598,0.1219,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_216.graphml,0,0,0,25000,25000,0,0.0504,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2160.graphml,0,0,0,490,2500,2010,0.2704,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2161.graphml,0,0,0,490,2500,2010,0.2538,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2162.graphml,0,0,0,1015,2500,1485,0.0703,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2163.graphml,0,0,0,23521,25000,1479,0.3719,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2164.graphml,70,84,16,21497,25000,3503,1.525,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2165.graphml,8,8,16,765,2500,1735,0.243,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2166.graphml,8,8,16,765,2500,1735,0.2166,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2167.graphml,136,256,216,219,2500,2281,0.4185, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2168.graphml,136,256,216,219,2500,2281,0.426, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_217.graphml,0,0,0,25000,25000,0,0.1117,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2172.graphml,31,94,78,996240,1000000,3760,3.4452,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2175.graphml,0,0,0,796,2500,1704,0.1207,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2176.graphml,0,0,0,1807,2500,693,0.0877,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2177.graphml,0,10,0,1869,2500,631,0.1673,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2178.graphml,0,0,0,1807,2500,693,0.0775,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2179.graphml,0,0,0,2083,2083,0,0.063,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_218.graphml,0,0,0,25000,25000,0,0.0423,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2180.graphml,0,0,0,2083,2083,0,0.0775,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2181.graphml,0,12,16,138,2500,2362,0.0754,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2184.graphml,9,33,125,50,2500,2450,1.0894, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2186.graphml,0,12,16,138,2500,2362,0.0841,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2187.graphml,0,0,0,2953,5000,2047,0.0889,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2188.graphml,0,0,0,2953,5000,2047,0.1541,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2189.graphml,35,99,44,193,2500,2307,0.605,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_219.graphml,0,0,0,25000,25000,0,0.0462,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2190.graphml,19,57,24,142,2500,2358,0.8036,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2194.graphml,35,99,44,193,2500,2307,0.7535,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2195.graphml,0,20,0,449,2500,2051,0.4131,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2196.graphml,0,20,0,449,2500,2051,0.316,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2197.graphml,0,0,0,1469,2500,1031,0.2247,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2198.graphml,0,0,0,1469,2500,1031,0.204,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2199.graphml,192,960,86,68,2500,2432,0.9695, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_220.graphml,0,0,0,25000,25000,0,0.0657,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2202.graphml,27,27,0,944,5000,4056,1.4322,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2203.graphml,3,8,64,696,5000,4304,0.6832, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2204.graphml,3,8,64,696,5000,4304,1.056, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2205.graphml,17,17,0,738,4000,3262,0.8739,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2208.graphml,0,3,49,219,2500,2281,0.197,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2209.graphml,0,1,0,2830,5000,2170,0.0781,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_221.graphml,0,0,0,25000,25000,0,0.0844,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2210.graphml,0,1,0,2830,5000,2170,0.048,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2211.graphml,0,1,0,7777,10000,2223,0.286,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2212.graphml,0,1,0,7777,10000,2223,0.2547,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2213.graphml,0,0,0,921,2500,1579,0.301,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2214.graphml,0,0,0,921,2500,1579,0.3163,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2215.graphml,0,0,0,9682,10000,318,0.091,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2216.graphml,0,0,0,10000,10000,0,0.0348,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2217.graphml,18,24,1203,465,2500,2035,3.1868, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2218.graphml,4,10,0,923,2500,1577,1.4844,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2219.graphml,0,0,0,1750,2500,750,1.0314,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_222.graphml,0,0,0,25000,25000,0,0.0519,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2220.graphml,0,0,0,1750,2500,750,1.1404,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2221.graphml,18,18,297,331,2500,2169,2.4357, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2222.graphml,18,18,297,331,2500,2169,3.9493, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2225.graphml,0,0,0,1282,3333,2051,0.1027,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2226.graphml,0,0,0,1282,3333,2051,0.1397,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2227.graphml,0,6,0,1656,10000,8344,0.7484,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2228.graphml,0,0,0,4682,5000,318,5.1823,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2229.graphml,0,0,0,4682,5000,318,0.0805,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_223.graphml,0,0,0,25000,25000,0,0.0567,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2230.graphml,4,4,112,457,2500,2043,0.3653, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2231.graphml,1,6,48,22,2777,2755,0.4774,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2234.graphml,81,81,64,543,5000,4457,0.8589,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2235.graphml,10,10,32,1895,5000,3105,0.3157, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2236.graphml,10,10,32,1895,5000,3105,0.2995, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2237.graphml,3,6,200,21890,25000,3110,1.4217,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2238.graphml,12,12,1,17246,25000,7754,1.6296,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2239.graphml,0,0,0,23574,25000,1426,0.4461,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_224.graphml,0,0,0,25000,25000,0,0.051,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2240.graphml,2,2,64,1007,5000,3993,0.3401,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2241.graphml,0,0,0,1665,5000,3335,0.1403,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2242.graphml,0,0,0,1665,5000,3335,0.255,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2243.graphml,0,22,0,38,2222,2184,0.1646,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2244.graphml,1,1,66,2587,5000,2413,0.6477, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2245.graphml,1,1,66,2587,5000,2413,0.6168, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2247.graphml,0,0,0,1866,2500,634,0.188,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2248.graphml,5,15,0,106,2083,1977,0.4575,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2249.graphml,5,15,0,106,2083,1977,0.441,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_225.graphml,0,0,0,25000,25000,0,0.0633,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2250.graphml,0,1,32,79,2083,2004,0.3268,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2251.graphml,0,1,32,79,2083,2004,9.1749,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2252.graphml,25,34,312,0,3004,3004,1.1885, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2253.graphml,25,34,312,0,3004,3004,1.172, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2254.graphml,0,8,0,290,2500,2210,0.4134,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2255.graphml,0,8,0,290,2500,2210,0.395,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2256.graphml,0,8,0,290,2500,2210,0.3779,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2257.graphml,0,0,0,2056,2500,444,0.7865,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2258.graphml,0,0,0,2056,2500,444,0.4873,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2259.graphml,2048,8192,41,3,5000,4997,4.0692, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_226.graphml,0,0,0,25000,25000,0,0.0552,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2261.graphml,2048,8192,41,3,5000,4997,4.397, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2262.graphml,23000,23000,178,60,2500,2440,0.6444, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2263.graphml,18,18,18,233,2500,2267,0.685,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2268.graphml,23000,23000,178,60,2500,2440,0.6315, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2269.graphml,0,4,120,232,2500,2268,0.2232,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_227.graphml,0,0,0,25000,25000,0,0.0663,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2270.graphml,0,1,0,2851,5000,2149,0.0522,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2271.graphml,0,1,0,2851,5000,2149,0.0931,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2272.graphml,1024,3072,64,3551,10000,6449,1.1077,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2273.graphml,128,256,0,3392,10000,6608,1.1801,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2274.graphml,128,256,0,3392,10000,6608,1.19,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2275.graphml,128,256,0,3392,10000,6608,1.1597,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2276.graphml,0,0,0,95666,100000,4334,0.06,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2277.graphml,60,130,96,27,2500,2473,0.3692, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2278.graphml,5,10,192,36,2500,2464,0.4362, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2279.graphml,5,10,192,36,2500,2464,0.441, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_228.graphml,0,0,0,25000,25000,0,0.0537,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2280.graphml,5,10,192,36,2500,2464,0.429, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2281.graphml,18,90,32,44,2857,2813,0.7072,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2282.graphml,5,10,0,204,2500,2296,0.1237,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2283.graphml,0,0,0,2121,2500,379,0.2412,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2284.graphml,0,0,0,2121,2500,379,0.2475,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2285.graphml,0,1,32,245,2500,2255,0.5708,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2286.graphml,0,1,32,245,2500,2255,0.5516,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2287.graphml,0,1,32,245,2500,2255,0.5293,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2288.graphml,10,95,1074,234,2500,2266,3.2096, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2289.graphml,0,4,100,11,2500,2489,2.9548, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_229.graphml,0,0,0,25000,25000,0,0.0408,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2290.graphml,0,4,100,11,2500,2489,2.9308, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2291.graphml,10,30,288,61,2500,2439,0.9343, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2292.graphml,0,4,0,224,2500,2276,1.7539,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2293.graphml,0,4,0,224,2500,2276,1.4793,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2294.graphml,0,20,0,224,2500,2276,0.3434,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2295.graphml,0,20,0,224,2500,2276,0.7408,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2296.graphml,0,20,0,224,2500,2276,0.3169,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2297.graphml,10,215,570,51,2500,2449,1.0677, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2298.graphml,0,40,0,51,2500,2449,3.1345,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_23.graphml,10,60,128,724,5000,4276,1.218,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_230.graphml,0,0,0,25000,25000,0,0.042,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2302.graphml,37,40,254,243,2500,2257,1.0545,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2306.graphml,21,25,154,129,2500,2371,1.1516, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2308.graphml,20,20,20,233,2500,2267,0.5347,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_231.graphml,0,0,0,25000,25000,0,0.0456,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2311.graphml,0,40,0,51,2500,2449,1.7431,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2312.graphml,0,0,0,1135,2500,1365,0.1318,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2313.graphml,0,0,0,1135,2500,1365,0.1355,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2314.graphml,0,0,0,1135,2500,1365,0.1406,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2315.graphml,0,101,128,182,2500,2318,0.2412, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2316.graphml,0,0,0,1567,3333,1766,0.0697,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2317.graphml,0,0,0,2989,3333,344,0.0757,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2318.graphml,0,1,64,992,5000,4008,1.3444, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2319.graphml,0,1,64,992,5000,4008,1.1206, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_232.graphml,0,0,0,25000,25000,0,0.0537,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2320.graphml,0,0,0,4682,5000,318,0.1427,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2321.graphml,0,0,0,4682,5000,318,0.1276,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2322.graphml,0,0,0,4682,5000,318,0.2268,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2323.graphml,0,0,0,4682,5000,318,0.1165,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2324.graphml,0,0,0,2050,2500,450,0.0297,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2325.graphml,57,59,209,264,2500,2236,0.4789, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2326.graphml,64,96,17,994509,1000000,5491,13.5299,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2329.graphml,0,120,32,316,2500,2184,0.2037,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_233.graphml,0,0,0,25000,25000,0,0.0784,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2330.graphml,0,120,32,316,2500,2184,0.3223,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2331.graphml,4,8,5,20400,25000,4600,0.5344,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2332.graphml,70,77,1,21940,25000,3060,0.4554,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_234.graphml,0,0,0,25000,25000,0,0.0522,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_235.graphml,0,0,0,25000,25000,0,0.0492,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_236.graphml,0,0,0,25000,25000,0,0.0564,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_237.graphml,0,0,0,25000,25000,0,0.0745,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_238.graphml,0,0,0,25000,25000,0,0.066,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_239.graphml,0,2,0,19664,25000,5336,0.9184,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_240.graphml,0,2,0,19664,25000,5336,0.9527,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_241.graphml,1,1,32,21593,25000,3407,0.8316,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_242.graphml,1,1,32,21593,25000,3407,0.6426,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_243.graphml,4,12,142,6094,100000,93906,0.7069,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_246.graphml,16,47,130,94623,100000,5377,1.6157, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_25.graphml,20,80,52,724,5000,4276,0.8033,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_250.graphml,31,62,32,94304,100000,5696,1.0894,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_252.graphml,9,18,92,97346,100000,2654,0.9331, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_254.graphml,5,18,240,97346,100000,2654,1.735, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_257.graphml,18,18,18,97673,100000,2327,0.5447,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_258.graphml,4,12,142,6094,100000,93906,0.6507,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_259.graphml,4,12,144,14723,25000,10277,1.863,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_260.graphml,4,12,144,14723,25000,10277,1.5304,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_261.graphml,0,40,42,298,5000,4702,0.3115, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_263.graphml,26,52,73,1387,5000,3613,1.2558, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_268.graphml,20,80,52,724,5000,4276,0.7372,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_27.graphml,0,40,42,298,5000,4702,0.3061, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_270.graphml,0,40,42,298,5000,4702,0.301, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_271.graphml,0,6,42,1098,25000,23902,0.2436, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_272.graphml,26,52,53,19574,25000,5426,1.2044,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_274.graphml,26,52,53,19574,25000,5426,1.2789,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_275.graphml,20,20,52,18285,25000,6715,1.1143,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_276.graphml,20,20,52,18285,25000,6715,0.9575,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_278.graphml,0,6,42,1098,25000,23902,0.4632, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_283.graphml,0,0,0,25000,25000,0,0.063,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_284.graphml,0,0,0,25000,25000,0,0.0651,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_285.graphml,0,0,0,25000,25000,0,0.0796,*
